ret,cycles,bench,type,cores,time,speedup,ideal
3,440127561,Minimax,par,1,4.314976088235294,0.9503669596369585,0.9503669596369585
3,218546615,Minimax,par,2,2.1426138725490196,1.913928943717568,0.956964471858784
3,108206331,Minimax,par,4,1.0608463823529413,3.8656027621895803,0.9664006905473951
3,72308956,Minimax,par,6,0.7089113333333333,5.784659537886289,0.9641099229810481
3,53946320,Minimax,par,8,0.5288854901960784,7.753683513537161,0.9692104391921451
3,26926034,Minimax,par,16,0.2639807254901961,15.534508052689825,0.970906753293114
3,17905350,Minimax,par,24,0.17554264705882353,23.360766028030728,0.973365251167947
